ticker,date,drop_pts,underlying_open,underlying_high,underlying_low,underlying_close,strike,contract,offset_from_low,opt_open,opt_high,opt_low,opt_close
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,680.0,O:SPY260217C00680000,4.22,2.72,4.96,0.63,2.68
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,681.0,O:SPY260217C00681000,5.22,2.13,3.99,0.43,1.65
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,682.0,O:SPY260217C00682000,6.22,1.57,3.05,0.22,0.76
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,683.0,O:SPY260217C00683000,7.22,1.27,2.15,0.02,0.04
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,684.0,O:SPY260217C00684000,8.22,0.94,1.57,0.01,0.01
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,685.0,O:SPY260217C00685000,9.22,0.6,1.15,0.01,0.01
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,686.0,O:SPY260217C00686000,10.22,0.41,0.81,0.01,0.01
SPY,2026-02-17,4.36,680.14,684.94,675.78,682.85,687.0,O:SPY260217C00687000,11.22,0.14,0.56,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,681.0,O:SPY260223C00681000,0.63,7.58,9.16,0.31,1.55
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,682.0,O:SPY260223C00682000,1.63,6.3,7.85,0.04,0.74
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,683.0,O:SPY260223C00683000,2.63,5.84,7.3,0.01,0.04
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,684.0,O:SPY260223C00684000,3.63,4.8,6.36,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,685.0,O:SPY260223C00685000,4.63,3.8,5.49,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,686.0,O:SPY260223C00686000,5.63,3.1,4.57,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,687.0,O:SPY260223C00687000,6.63,2.42,3.81,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,688.0,O:SPY260223C00688000,7.63,1.84,3.04,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,689.0,O:SPY260223C00689000,8.63,1.33,2.33,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,690.0,O:SPY260223C00690000,9.63,0.88,1.7,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,691.0,O:SPY260223C00691000,10.63,0.56,1.17,0.01,0.01
SPY,2026-02-23,7.46,687.83,690.0,680.371,682.39,692.0,O:SPY260223C00692000,11.63,0.33,0.74,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,685.0,O:SPY260226C00685000,0.65,8.06,8.21,1.08,3.94
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,686.0,O:SPY260226C00686000,1.65,7.0,7.15,0.62,3.06
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,687.0,O:SPY260226C00687000,2.65,6.6,6.6,0.32,3.37
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,688.0,O:SPY260226C00688000,3.65,5.73,5.73,0.15,1.05
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,689.0,O:SPY260226C00689000,4.65,4.89,4.89,0.08,0.17
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,690.0,O:SPY260226C00690000,5.65,4.09,4.09,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,691.0,O:SPY260226C00691000,6.65,3.32,3.33,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,692.0,O:SPY260226C00692000,7.65,2.63,2.63,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,693.0,O:SPY260226C00693000,8.65,1.99,2.02,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,694.0,O:SPY260226C00694000,9.65,1.48,1.48,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,695.0,O:SPY260226C00695000,10.65,0.98,0.98,0.01,0.01
SPY,2026-02-26,8.93,693.28,693.3,684.35,689.3,696.0,O:SPY260226C00696000,11.65,0.59,0.61,0.01,0.01
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,670.0,O:SPY260303C00670000,0.34,6.5,12.5,2.31,10.12
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,671.0,O:SPY260303C00671000,1.34,5.71,11.41,1.86,9.12
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,672.0,O:SPY260303C00672000,2.34,5.06,10.49,1.47,7.67
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,673.0,O:SPY260303C00673000,3.34,4.31,9.0,1.15,6.66
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,674.0,O:SPY260303C00674000,4.34,3.68,8.48,0.9,5.52
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,675.0,O:SPY260303C00675000,5.34,3.07,7.65,0.69,4.69
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,676.0,O:SPY260303C00676000,6.34,2.57,6.66,0.52,3.63
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,677.0,O:SPY260303C00677000,7.34,2.1,5.65,0.4,2.7
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,678.0,O:SPY260303C00678000,8.34,1.72,4.71,0.3,1.1
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,679.0,O:SPY260303C00679000,9.34,1.33,3.77,0.23,0.87
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,680.0,O:SPY260303C00680000,10.34,1.0,2.9,0.06,0.12
SPY,2026-03-03,5.4,675.06,682.61,669.66,680.33,681.0,O:SPY260303C00681000,11.34,0.72,2.12,0.01,0.01
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,676.0,O:SPY260305C00676000,0.39,6.94,9.63,1.0,4.67
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,677.0,O:SPY260305C00677000,1.39,6.16,8.7,0.6,3.75
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,678.0,O:SPY260305C00678000,2.39,5.39,7.74,0.34,2.72
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,679.0,O:SPY260305C00679000,3.39,4.76,6.72,0.17,1.67
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,680.0,O:SPY260305C00680000,4.39,3.8,5.92,0.09,0.76
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,681.0,O:SPY260305C00681000,5.39,3.19,5.05,0.05,0.13
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,682.0,O:SPY260305C00682000,6.39,2.6,4.23,0.01,0.02
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,683.0,O:SPY260305C00683000,7.39,2.05,3.42,0.01,0.02
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,684.0,O:SPY260305C00684000,8.39,1.6,2.7,0.01,0.01
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,685.0,O:SPY260305C00685000,9.39,1.2,2.05,0.01,0.01
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,686.0,O:SPY260305C00686000,10.39,0.85,1.5,0.01,0.01
SPY,2026-03-05,6.47,682.08,685.53,675.61,681.31,687.0,O:SPY260305C00687000,11.39,0.61,1.03,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,670.0,O:SPY260306C00670000,0.24,5.67,6.46,1.36,2.15
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,671.0,O:SPY260306C00671000,1.24,4.98,5.57,0.47,1.11
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,672.0,O:SPY260306C00672000,2.24,4.38,4.79,0.05,0.45
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,673.0,O:SPY260306C00673000,3.24,3.85,4.03,0.01,0.06
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,674.0,O:SPY260306C00674000,4.24,3.23,3.45,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,675.0,O:SPY260306C00675000,5.24,2.81,2.95,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,676.0,O:SPY260306C00676000,6.24,2.34,2.5,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,677.0,O:SPY260306C00677000,7.24,1.9,2.03,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,678.0,O:SPY260306C00678000,8.24,1.55,1.67,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,679.0,O:SPY260306C00679000,9.24,1.2,1.33,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,680.0,O:SPY260306C00680000,10.24,0.99,1.06,0.01,0.01
SPY,2026-03-06,3.65,673.41,676.11,669.76,672.38,681.0,O:SPY260306C00681000,11.24,0.71,0.8,0.01,0.01
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,663.0,O:SPY260309C00663000,0.61,5.87,15.63,2.36,15.63
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,664.0,O:SPY260309C00664000,1.61,4.98,15.55,1.91,13.22
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,665.0,O:SPY260309C00665000,2.61,4.39,14.1,1.51,12.85
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,666.0,O:SPY260309C00666000,3.61,3.61,13.6,1.18,11.7
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,667.0,O:SPY260309C00667000,4.61,3.17,12.5,0.92,9.84
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,668.0,O:SPY260309C00668000,5.61,2.71,11.62,0.69,9.02
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,669.0,O:SPY260309C00669000,6.61,2.21,10.55,0.51,7.91
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,670.0,O:SPY260309C00670000,7.61,2.3,9.74,0.38,6.97
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,671.0,O:SPY260309C00671000,8.61,1.47,8.88,0.28,6.22
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,672.0,O:SPY260309C00672000,9.61,1.13,7.83,0.15,4.97
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,673.0,O:SPY260309C00673000,10.61,0.89,6.71,0.06,4.09
SPY,2026-03-09,4.0,666.39,679.92,662.39,678.27,674.0,O:SPY260309C00674000,11.61,0.62,5.87,0.02,3.31
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,674.0,O:SPY260311C00674000,0.66,4.9,6.33,1.11,2.04
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,675.0,O:SPY260311C00675000,1.66,4.3,5.52,0.59,1.1
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,676.0,O:SPY260311C00676000,2.66,3.6,4.72,0.14,0.31
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,677.0,O:SPY260311C00677000,3.66,2.93,3.97,0.02,0.03
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,678.0,O:SPY260311C00678000,4.66,2.28,3.28,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,679.0,O:SPY260311C00679000,5.66,1.78,2.6,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,680.0,O:SPY260311C00680000,6.66,1.37,1.98,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,681.0,O:SPY260311C00681000,7.66,0.98,1.53,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,682.0,O:SPY260311C00682000,8.66,0.71,1.12,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,683.0,O:SPY260311C00683000,9.66,0.45,0.79,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,684.0,O:SPY260311C00684000,10.66,0.28,0.53,0.01,0.01
SPY,2026-03-11,4.24,677.58,680.08,673.34,676.33,685.0,O:SPY260311C00685000,11.66,0.17,0.38,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,666.0,O:SPY260312C00666000,0.13,6.21,6.24,0.13,0.27
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,667.0,O:SPY260312C00667000,1.13,5.4,5.53,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,668.0,O:SPY260312C00668000,2.13,4.59,4.7,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,669.0,O:SPY260312C00669000,3.13,3.84,4.0,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,670.0,O:SPY260312C00670000,4.13,3.21,3.39,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,671.0,O:SPY260312C00671000,5.13,2.91,2.91,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,672.0,O:SPY260312C00672000,6.13,2.2,2.22,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,673.0,O:SPY260312C00673000,7.13,1.7,1.77,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,674.0,O:SPY260312C00674000,8.13,1.35,1.37,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,675.0,O:SPY260312C00675000,9.13,1.02,1.85,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,676.0,O:SPY260312C00676000,10.13,0.76,0.76,0.01,0.01
SPY,2026-03-12,5.29,671.16,671.65,665.87,666.06,677.0,O:SPY260312C00677000,11.13,0.53,0.54,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,662.0,O:SPY260313C00662000,0.64,7.94,10.4,0.07,0.1
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,663.0,O:SPY260313C00663000,1.64,6.93,9.5,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,664.0,O:SPY260313C00664000,2.64,6.22,8.54,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,665.0,O:SPY260313C00665000,3.64,5.5,7.68,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,666.0,O:SPY260313C00666000,4.64,4.56,6.78,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,667.0,O:SPY260313C00667000,5.64,3.9,5.96,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,668.0,O:SPY260313C00668000,6.64,3.32,5.15,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,669.0,O:SPY260313C00669000,7.64,2.69,4.32,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,670.0,O:SPY260313C00670000,8.64,2.14,3.61,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,671.0,O:SPY260313C00671000,9.64,1.78,2.93,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,672.0,O:SPY260313C00672000,10.64,1.31,2.32,0.01,0.01
SPY,2026-03-13,7.91,669.27,672.335,661.36,662.29,673.0,O:SPY260313C00673000,11.64,0.97,1.77,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,662.0,O:SPY260318C00662000,0.81,7.13,7.8,0.02,0.02
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,663.0,O:SPY260318C00663000,1.81,6.74,7.05,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,664.0,O:SPY260318C00664000,2.81,5.5,6.25,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,665.0,O:SPY260318C00665000,3.81,5.04,5.39,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,666.0,O:SPY260318C00666000,4.81,4.31,4.65,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,667.0,O:SPY260318C00667000,5.81,3.42,3.9,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,668.0,O:SPY260318C00668000,6.81,2.81,3.23,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,669.0,O:SPY260318C00669000,7.81,2.23,2.61,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,670.0,O:SPY260318C00670000,8.81,1.76,2.05,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,671.0,O:SPY260318C00671000,9.81,1.35,1.61,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,672.0,O:SPY260318C00672000,10.81,1.0,1.19,0.01,0.01
SPY,2026-03-18,7.17,668.36,669.72,661.19,661.43,673.0,O:SPY260318C00673000,11.81,0.74,0.87,0.01,0.01
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,645.0,O:SPY260320C00645000,0.28,10.88,11.53,0.87,4.94
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,646.0,O:SPY260320C00646000,1.28,9.0,10.08,0.49,3.84
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,647.0,O:SPY260320C00647000,2.28,9.59,9.65,0.23,2.9
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,648.0,O:SPY260320C00648000,3.28,8.82,8.82,0.1,1.95
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,649.0,O:SPY260320C00649000,4.28,6.9,7.74,0.05,1.05
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,650.0,O:SPY260320C00650000,5.28,6.78,7.07,0.04,0.39
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,651.0,O:SPY260320C00651000,6.28,6.12,6.12,0.02,0.15
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,652.0,O:SPY260320C00652000,7.28,5.08,5.25,0.02,0.07
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,653.0,O:SPY260320C00653000,8.28,4.4,4.62,0.01,0.03
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,654.0,O:SPY260320C00654000,9.28,3.81,3.95,0.01,0.02
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,655.0,O:SPY260320C00655000,10.28,3.22,3.3,0.01,0.01
SPY,2026-03-20,11.79,656.51,656.69,644.72,648.57,656.0,O:SPY260320C00656000,11.28,2.73,2.73,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,654.0,O:SPY260323C00654000,0.06,5.52,8.79,0.7,1.63
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,655.0,O:SPY260323C00655000,1.06,5.04,7.8,0.18,0.64
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,656.0,O:SPY260323C00656000,2.06,4.43,6.88,0.05,0.14
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,657.0,O:SPY260323C00657000,3.06,3.89,5.96,0.02,0.05
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,658.0,O:SPY260323C00658000,4.06,3.29,5.06,0.01,0.02
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,659.0,O:SPY260323C00659000,5.06,2.79,4.25,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,660.0,O:SPY260323C00660000,6.06,2.33,3.41,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,661.0,O:SPY260323C00661000,7.06,2.02,2.67,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,662.0,O:SPY260323C00662000,8.06,1.66,2.03,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,663.0,O:SPY260323C00663000,9.06,1.24,1.49,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,664.0,O:SPY260323C00664000,10.06,1.03,1.07,0.01,0.01
SPY,2026-03-23,4.13,658.07,662.615,653.94,655.38,665.0,O:SPY260323C00665000,11.06,0.8,0.86,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,655.0,O:SPY260325C00655000,0.76,4.75,6.45,1.06,1.77
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,656.0,O:SPY260325C00656000,1.76,4.01,5.6,0.44,0.73
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,657.0,O:SPY260325C00657000,2.76,3.37,4.8,0.1,0.13
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,658.0,O:SPY260325C00658000,3.76,2.77,4.01,0.02,0.03
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,659.0,O:SPY260325C00659000,4.76,2.19,3.3,0.01,0.03
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,660.0,O:SPY260325C00660000,5.76,1.67,2.61,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,661.0,O:SPY260325C00661000,6.76,1.26,2.02,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,662.0,O:SPY260325C00662000,7.76,0.92,1.5,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,663.0,O:SPY260325C00663000,8.76,0.67,1.07,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,664.0,O:SPY260325C00664000,9.76,0.46,0.74,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,665.0,O:SPY260325C00665000,10.76,0.33,0.49,0.01,0.01
SPY,2026-03-25,4.43,658.67,660.89,654.24,656.82,666.0,O:SPY260325C00666000,11.76,0.23,0.32,0.01,0.01
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,645.0,O:SPY260326C00645000,0.18,7.06,9.82,0.2,3.16
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,646.0,O:SPY260326C00646000,1.18,6.16,9.01,0.06,2.3
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,647.0,O:SPY260326C00647000,2.18,5.5,7.95,0.04,1.39
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,648.0,O:SPY260326C00648000,3.18,4.68,7.13,0.02,0.9
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,649.0,O:SPY260326C00649000,4.18,4.0,6.18,0.02,0.43
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,650.0,O:SPY260326C00650000,5.18,3.35,5.36,0.01,0.25
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,651.0,O:SPY260326C00651000,6.18,2.9,4.53,0.01,0.15
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,652.0,O:SPY260326C00652000,7.18,2.31,3.8,0.01,0.09
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,653.0,O:SPY260326C00653000,8.18,1.84,3.1,0.01,0.05
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,654.0,O:SPY260326C00654000,9.18,1.52,2.48,0.01,0.05
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,655.0,O:SPY260326C00655000,10.18,1.11,1.95,0.01,0.03
SPY,2026-03-26,7.24,652.06,654.85,644.82,645.09,656.0,O:SPY260326C00656000,11.18,0.84,1.49,0.01,0.01
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,634.0,O:SPY260327C00634000,0.89,8.79,8.91,0.31,0.35
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,635.0,O:SPY260327C00635000,1.89,8.04,8.04,0.15,0.17
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,636.0,O:SPY260327C00636000,2.89,7.17,7.17,0.09,0.11
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,637.0,O:SPY260327C00637000,3.89,6.34,6.4,0.06,0.08
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,638.0,O:SPY260327C00638000,4.89,5.59,5.59,0.05,0.05
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,639.0,O:SPY260327C00639000,5.89,4.73,4.82,0.04,0.04
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,640.0,O:SPY260327C00640000,6.89,4.1,4.14,0.03,0.03
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,641.0,O:SPY260327C00641000,7.89,3.35,3.52,0.02,0.02
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,642.0,O:SPY260327C00642000,8.89,2.79,2.92,0.01,0.01
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,643.0,O:SPY260327C00643000,9.89,2.3,2.42,0.01,0.01
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,644.0,O:SPY260327C00644000,10.89,1.8,1.94,0.01,0.01
SPY,2026-03-27,9.39,642.5,642.66,633.105,634.09,645.0,O:SPY260327C00645000,11.89,1.42,1.87,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,630.0,O:SPY260330C00630000,0.72,10.0,10.59,0.33,1.1
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,631.0,O:SPY260330C00631000,1.72,9.03,9.61,0.12,0.35
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,632.0,O:SPY260330C00632000,2.72,8.02,8.7,0.06,0.08
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,633.0,O:SPY260330C00633000,3.72,7.0,7.77,0.03,0.03
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,634.0,O:SPY260330C00634000,4.72,6.76,6.98,0.02,0.02
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,635.0,O:SPY260330C00635000,5.72,5.72,6.09,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,636.0,O:SPY260330C00636000,6.72,5.11,5.27,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,637.0,O:SPY260330C00637000,7.72,4.3,4.48,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,638.0,O:SPY260330C00638000,8.72,3.5,3.73,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,639.0,O:SPY260330C00639000,9.72,2.83,3.1,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,640.0,O:SPY260330C00640000,10.72,2.37,2.51,0.01,0.01
SPY,2026-03-30,10.83,640.11,640.37,629.28,631.97,641.0,O:SPY260330C00641000,11.72,1.9,1.98,0.01,0.01
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,652.0,O:SPY260407C00652000,0.94,6.16,7.8,1.55,7.8
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,653.0,O:SPY260407C00653000,1.94,5.29,6.98,1.17,6.76
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,654.0,O:SPY260407C00654000,2.94,4.57,5.95,0.77,5.78
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,655.0,O:SPY260407C00655000,3.94,3.76,5.04,0.41,5.04
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,656.0,O:SPY260407C00656000,4.94,3.07,4.26,0.2,4.03
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,657.0,O:SPY260407C00657000,5.94,2.51,3.13,0.1,3.0
SPY,2026-04-07,5.59,656.65,659.61,651.06,659.22,658.0,O:SPY260407C00658000,6.94,2.03,2.29,0.06,2.16
